,response,CStype,phase,trialN,priorBelief,trialN2,Age,Group,pID
54,1.0,CS+,3,20.0,9.0,5.0,15,0,ESTO30
55,1.0,CS-,3,21.0,5.0,5.0,15,0,ESTO30
58,1.0,CS-,3,24.0,5.0,6.0,15,0,ESTO30
59,1.0,CS+,3,25.0,9.0,6.0,15,0,ESTO30
62,1.0,CS+,3,28.0,9.0,7.0,15,0,ESTO30
63,1.0,CS-,3,29.0,5.0,7.0,15,0,ESTO30
8,9.0,CS-,1,2.0,2.0,0.0,22,1,GAKö11
9,,CS+,1,3.0,7.0,0.0,22,1,GAKö11
12,4.0,CS+,1,6.0,7.0,1.0,22,1,GAKö11
13,4.0,CS-,1,7.0,2.0,1.0,22,1,GAKö11
16,2.0,CS-,1,10.0,2.0,2.0,22,1,GAKö11
17,4.0,CS+,1,11.0,7.0,2.0,22,1,GAKö11
20,4.0,CS+,1,14.0,7.0,3.0,22,1,GAKö11
21,9.0,CS-,1,15.0,2.0,3.0,22,1,GAKö11
28,8.0,GS1,2,6.0,0.0,0.0,22,1,GAKö11
29,6.0,GS4,2,7.0,0.0,0.0,22,1,GAKö11
30,8.0,GS2,2,8.0,0.0,0.0,22,1,GAKö11
31,11.0,CS+,2,9.0,7.0,0.0,22,1,GAKö11
32,9.0,GS3,2,10.0,0.0,0.0,22,1,GAKö11
33,5.0,CS-,2,11.0,2.0,0.0,22,1,GAKö11
36,4.0,CS-,3,2.0,2.0,0.0,22,1,GAKö11
37,10.0,CS+,3,3.0,7.0,0.0,22,1,GAKö11
40,4.0,CS-,3,6.0,2.0,1.0,22,1,GAKö11
41,10.0,CS+,3,7.0,7.0,1.0,22,1,GAKö11
44,5.0,CS-,3,10.0,2.0,2.0,22,1,GAKö11
45,10.0,CS+,3,11.0,7.0,2.0,22,1,GAKö11
48,5.0,CS-,3,14.0,2.0,3.0,22,1,GAKö11
49,10.0,CS+,3,15.0,7.0,3.0,22,1,GAKö11
52,4.0,CS-,3,18.0,2.0,4.0,22,1,GAKö11
53,10.0,CS+,3,19.0,7.0,4.0,22,1,GAKö11
56,5.0,CS-,3,22.0,2.0,5.0,22,1,GAKö11
57,10.0,CS+,3,23.0,7.0,5.0,22,1,GAKö11
60,4.0,CS-,3,26.0,2.0,6.0,22,1,GAKö11
61,11.0,CS+,3,27.0,7.0,6.0,22,1,GAKö11
64,4.0,CS-,3,30.0,2.0,7.0,22,1,GAKö11
65,11.0,CS+,3,31.0,7.0,7.0,22,1,GAKö11
8,5.0,CS-,1,2.0,2.0,0.0,42,0,GEZU29
9,6.0,CS+,1,3.0,5.0,0.0,42,0,GEZU29
12,2.0,CS+,1,6.0,5.0,1.0,42,0,GEZU29
13,4.0,CS-,1,7.0,2.0,1.0,42,0,GEZU29
16,3.0,CS-,1,10.0,2.0,2.0,42,0,GEZU29
17,1.0,CS+,1,11.0,5.0,2.0,42,0,GEZU29
20,6.0,CS+,1,14.0,5.0,3.0,42,0,GEZU29
21,7.0,CS-,1,15.0,2.0,3.0,42,0,GEZU29
22,6.0,GS4,2,0.0,0.0,0.0,42,0,GEZU29
23,6.0,GS1,2,1.0,0.0,0.0,42,0,GEZU29
24,6.0,GS3,2,2.0,0.0,0.0,42,0,GEZU29
25,6.0,CS-,2,3.0,2.0,0.0,42,0,GEZU29
26,6.0,CS+,2,4.0,5.0,0.0,42,0,GEZU29
27,8.0,GS2,2,5.0,0.0,0.0,42,0,GEZU29
8,1.0,CS-,1,2.0,2.0,0.0,48,1,GITA20
9,10.0,CS+,1,3.0,8.0,0.0,48,1,GITA20
12,10.0,CS+,1,6.0,8.0,1.0,48,1,GITA20
13,2.0,CS-,1,7.0,2.0,1.0,48,1,GITA20
16,2.0,CS-,1,10.0,2.0,2.0,48,1,GITA20
17,10.0,CS+,1,11.0,8.0,2.0,48,1,GITA20
20,10.0,CS+,1,14.0,8.0,3.0,48,1,GITA20
21,2.0,CS-,1,15.0,2.0,3.0,48,1,GITA20
22,2.0,GS4,2,0.0,0.0,0.0,48,1,GITA20
23,10.0,GS1,2,1.0,0.0,0.0,48,1,GITA20
24,8.0,GS3,2,2.0,0.0,0.0,48,1,GITA20
25,2.0,CS-,2,3.0,2.0,0.0,48,1,GITA20
26,11.0,CS+,2,4.0,8.0,0.0,48,1,GITA20
27,7.0,GS2,2,5.0,0.0,0.0,48,1,GITA20
36,11.0,CS+,3,2.0,8.0,0.0,48,1,GITA20
37,1.0,CS-,3,3.0,2.0,0.0,48,1,GITA20
40,1.0,CS-,3,6.0,2.0,1.0,48,1,GITA20
41,10.0,CS+,3,7.0,8.0,1.0,48,1,GITA20
44,11.0,CS+,3,10.0,8.0,2.0,48,1,GITA20
45,1.0,CS-,3,11.0,2.0,2.0,48,1,GITA20
48,1.0,CS-,3,14.0,2.0,3.0,48,1,GITA20
49,10.0,CS+,3,15.0,8.0,3.0,48,1,GITA20
52,11.0,CS+,3,18.0,8.0,4.0,48,1,GITA20
53,1.0,CS-,3,19.0,2.0,4.0,48,1,GITA20
56,1.0,CS-,3,22.0,2.0,5.0,48,1,GITA20
57,11.0,CS+,3,23.0,8.0,5.0,48,1,GITA20
60,11.0,CS+,3,26.0,8.0,6.0,48,1,GITA20
61,1.0,CS-,3,27.0,2.0,6.0,48,1,GITA20
64,,CS-,3,30.0,2.0,7.0,48,1,GITA20
65,,CS+,3,31.0,8.0,7.0,48,1,GITA20
6,2.0,CS+,1,0.0,7.0,0.0,46,0,GITE43
8,2.0,CS-,1,2.0,1.0,0.0,46,0,GITE43
9,2.0,CS+,1,3.0,7.0,1.0,46,0,GITE43
12,3.0,CS-,1,6.0,1.0,1.0,46,0,GITE43
14,5.0,CS+,1,8.0,7.0,2.0,46,0,GITE43
16,3.0,CS-,1,10.0,1.0,2.0,46,0,GITE43
17,7.0,CS+,1,11.0,7.0,3.0,46,0,GITE43
20,2.0,CS-,1,14.0,1.0,3.0,46,0,GITE43
22,6.0,GS3,2,0.0,0.0,0.0,46,0,GITE43
23,2.0,CS-,2,1.0,1.0,0.0,46,0,GITE43
24,8.0,GS1,2,2.0,0.0,0.0,46,0,GITE43
25,3.0,GS4,2,3.0,0.0,0.0,46,0,GITE43
26,7.0,CS+,2,4.0,7.0,0.0,46,0,GITE43
27,5.0,GS2,2,5.0,0.0,0.0,46,0,GITE43
34,11.0,CS+,3,0.0,7.0,0.0,46,0,GITE43
36,7.0,CS-,3,2.0,1.0,0.0,46,0,GITE43
38,4.0,CS+,3,4.0,7.0,1.0,46,0,GITE43
39,3.0,CS-,3,5.0,1.0,1.0,46,0,GITE43
42,2.0,CS+,3,8.0,7.0,2.0,46,0,GITE43
44,2.0,CS-,3,10.0,1.0,2.0,46,0,GITE43
46,1.0,CS+,3,12.0,7.0,3.0,46,0,GITE43
47,1.0,CS-,3,13.0,1.0,3.0,46,0,GITE43
50,,CS+,3,16.0,7.0,4.0,46,0,GITE43
52,1.0,CS-,3,18.0,1.0,4.0,46,0,GITE43
54,5.0,CS+,3,20.0,7.0,5.0,46,0,GITE43
55,1.0,CS-,3,21.0,1.0,5.0,46,0,GITE43
58,1.0,CS+,3,24.0,7.0,6.0,46,0,GITE43
60,1.0,CS-,3,26.0,1.0,6.0,46,0,GITE43
62,1.0,CS+,3,28.0,7.0,7.0,46,0,GITE43
63,1.0,CS-,3,29.0,1.0,7.0,46,0,GITE43
6,1.0,CS+,1,0.0,0.0,0.0,13,0,GIWA06
8,1.0,CS-,1,2.0,0.0,0.0,13,0,GIWA06
9,1.0,CS+,1,3.0,0.0,1.0,13,0,GIWA06
12,6.0,CS-,1,6.0,0.0,1.0,13,0,GIWA06
14,4.0,CS+,1,8.0,0.0,2.0,13,0,GIWA06
16,2.0,CS-,1,10.0,0.0,2.0,13,0,GIWA06
17,7.0,CS+,1,11.0,0.0,3.0,13,0,GIWA06
20,3.0,CS-,1,14.0,0.0,3.0,13,0,GIWA06
22,6.0,GS3,2,0.0,0.0,0.0,13,0,GIWA06
23,2.0,CS-,2,1.0,0.0,0.0,13,0,GIWA06
24,10.0,GS1,2,2.0,0.0,0.0,13,0,GIWA06
25,7.0,GS4,2,3.0,0.0,0.0,13,0,GIWA06
26,9.0,CS+,2,4.0,0.0,0.0,13,0,GIWA06
27,8.0,GS2,2,5.0,0.0,0.0,13,0,GIWA06
34,10.0,CS+,3,0.0,0.0,0.0,13,0,GIWA06
36,3.0,CS-,3,2.0,0.0,0.0,13,0,GIWA06
38,,CS+,3,4.0,0.0,1.0,13,0,GIWA06
39,1.0,CS-,3,5.0,0.0,1.0,13,0,GIWA06
42,1.0,CS+,3,8.0,0.0,2.0,13,0,GIWA06
44,1.0,CS-,3,10.0,0.0,2.0,13,0,GIWA06
46,3.0,CS+,3,12.0,0.0,3.0,13,0,GIWA06
47,2.0,CS-,3,13.0,0.0,3.0,13,0,GIWA06
50,1.0,CS+,3,16.0,0.0,4.0,13,0,GIWA06
52,1.0,CS-,3,18.0,0.0,4.0,13,0,GIWA06
54,1.0,CS+,3,20.0,0.0,5.0,13,0,GIWA06
55,1.0,CS-,3,21.0,0.0,5.0,13,0,GIWA06
58,1.0,CS+,3,24.0,0.0,6.0,13,0,GIWA06
60,1.0,CS-,3,26.0,0.0,6.0,13,0,GIWA06
62,1.0,CS+,3,28.0,0.0,7.0,13,0,GIWA06
63,1.0,CS-,3,29.0,0.0,7.0,13,0,GIWA06
8,2.0,CS-,1,2.0,10.0,0.0,46,1,GROL61
9,2.0,CS+,1,3.0,7.0,0.0,46,1,GROL61
12,3.0,CS+,1,6.0,7.0,1.0,46,1,GROL61
13,2.0,CS-,1,7.0,10.0,1.0,46,1,GROL61
16,1.0,CS-,1,10.0,10.0,2.0,46,1,GROL61
17,6.0,CS+,1,11.0,7.0,2.0,46,1,GROL61
20,7.0,CS+,1,14.0,7.0,3.0,46,1,GROL61
21,1.0,CS-,1,15.0,10.0,3.0,46,1,GROL61
28,7.0,GS1,2,6.0,0.0,0.0,46,1,GROL61
29,2.0,GS4,2,7.0,0.0,0.0,46,1,GROL61
30,8.0,GS2,2,8.0,0.0,0.0,46,1,GROL61
31,8.0,CS+,2,9.0,7.0,0.0,46,1,GROL61
32,6.0,GS3,2,10.0,0.0,0.0,46,1,GROL61
33,1.0,CS-,2,11.0,10.0,0.0,46,1,GROL61
36,1.0,CS-,3,2.0,10.0,0.0,46,1,GROL61
37,9.0,CS+,3,3.0,7.0,0.0,46,1,GROL61
40,1.0,CS-,3,6.0,10.0,1.0,46,1,GROL61
41,8.0,CS+,3,7.0,7.0,1.0,46,1,GROL61
44,1.0,CS-,3,10.0,10.0,2.0,46,1,GROL61
45,6.0,CS+,3,11.0,7.0,2.0,46,1,GROL61
48,1.0,CS-,3,14.0,10.0,3.0,46,1,GROL61
49,3.0,CS+,3,15.0,7.0,3.0,46,1,GROL61
52,1.0,CS-,3,18.0,10.0,4.0,46,1,GROL61
53,1.0,CS+,3,19.0,7.0,4.0,46,1,GROL61
56,1.0,CS-,3,22.0,10.0,5.0,46,1,GROL61
57,1.0,CS+,3,23.0,7.0,5.0,46,1,GROL61
60,1.0,CS-,3,26.0,10.0,6.0,46,1,GROL61
61,1.0,CS+,3,27.0,7.0,6.0,46,1,GROL61
64,1.0,CS-,3,30.0,10.0,7.0,46,1,GROL61
65,1.0,CS+,3,31.0,7.0,7.0,46,1,GROL61
8,,CS-,1,2.0,,0.0,50,0,GUWE22
9,3.0,CS+,1,3.0,4.0,0.0,50,0,GUWE22
12,6.0,CS+,1,6.0,4.0,1.0,50,0,GUWE22
13,2.0,CS-,1,7.0,,1.0,50,0,GUWE22
16,2.0,CS-,1,10.0,,2.0,50,0,GUWE22
17,9.0,CS+,1,11.0,4.0,2.0,50,0,GUWE22
20,10.0,CS+,1,14.0,4.0,3.0,50,0,GUWE22
21,2.0,CS-,1,15.0,,3.0,50,0,GUWE22
22,4.0,GS4,2,0.0,0.0,0.0,50,0,GUWE22
23,5.0,GS1,2,1.0,0.0,0.0,50,0,GUWE22
24,4.0,GS3,2,2.0,0.0,0.0,50,0,GUWE22
25,2.0,CS-,2,3.0,,0.0,50,0,GUWE22
26,9.0,CS+,2,4.0,4.0,0.0,50,0,GUWE22
27,4.0,GS2,2,5.0,0.0,0.0,50,0,GUWE22
36,9.0,CS+,3,2.0,4.0,0.0,50,0,GUWE22
37,2.0,CS-,3,3.0,,0.0,50,0,GUWE22
40,2.0,CS-,3,6.0,,1.0,50,0,GUWE22
41,9.0,CS+,3,7.0,4.0,1.0,50,0,GUWE22
44,6.0,CS+,3,10.0,4.0,2.0,50,0,GUWE22
45,2.0,CS-,3,11.0,,2.0,50,0,GUWE22
48,2.0,CS-,3,14.0,,3.0,50,0,GUWE22
49,8.0,CS+,3,15.0,4.0,3.0,50,0,GUWE22
52,8.0,CS+,3,18.0,4.0,4.0,50,0,GUWE22
53,2.0,CS-,3,19.0,,4.0,50,0,GUWE22
56,2.0,CS-,3,22.0,,5.0,50,0,GUWE22
57,7.0,CS+,3,23.0,4.0,5.0,50,0,GUWE22
60,7.0,CS+,3,26.0,4.0,6.0,50,0,GUWE22
61,2.0,CS-,3,27.0,,6.0,50,0,GUWE22
64,2.0,CS-,3,30.0,,7.0,50,0,GUWE22
65,6.0,CS+,3,31.0,4.0,7.0,50,0,GUWE22
8,2.0,CS-,1,2.0,8.0,0.0,54,1,HABU26
9,1.0,CS+,1,3.0,,0.0,54,1,HABU26
12,1.0,CS+,1,6.0,,1.0,54,1,HABU26
13,1.0,CS-,1,7.0,8.0,1.0,54,1,HABU26
16,1.0,CS-,1,10.0,8.0,2.0,54,1,HABU26
17,1.0,CS+,1,11.0,,2.0,54,1,HABU26
20,1.0,CS+,1,14.0,,3.0,54,1,HABU26
21,1.0,CS-,1,15.0,8.0,3.0,54,1,HABU26
22,1.0,GS4,2,0.0,0.0,0.0,54,1,HABU26
23,1.0,GS1,2,1.0,0.0,0.0,54,1,HABU26
24,1.0,GS3,2,2.0,0.0,0.0,54,1,HABU26
25,1.0,CS-,2,3.0,8.0,0.0,54,1,HABU26
26,1.0,CS+,2,4.0,,0.0,54,1,HABU26
27,1.0,GS2,2,5.0,0.0,0.0,54,1,HABU26
36,1.0,CS+,3,2.0,,0.0,54,1,HABU26
37,1.0,CS-,3,3.0,8.0,0.0,54,1,HABU26
40,1.0,CS-,3,6.0,8.0,1.0,54,1,HABU26
41,1.0,CS+,3,7.0,,1.0,54,1,HABU26
44,1.0,CS+,3,10.0,,2.0,54,1,HABU26
45,1.0,CS-,3,11.0,8.0,2.0,54,1,HABU26
48,1.0,CS-,3,14.0,8.0,3.0,54,1,HABU26
49,1.0,CS+,3,15.0,,3.0,54,1,HABU26
52,1.0,CS+,3,18.0,,4.0,54,1,HABU26
53,1.0,CS-,3,19.0,8.0,4.0,54,1,HABU26
56,1.0,CS-,3,22.0,8.0,5.0,54,1,HABU26
57,1.0,CS+,3,23.0,,5.0,54,1,HABU26
60,1.0,CS+,3,26.0,,6.0,54,1,HABU26
61,1.0,CS-,3,27.0,8.0,6.0,54,1,HABU26
64,1.0,CS-,3,30.0,8.0,7.0,54,1,HABU26
65,1.0,CS+,3,31.0,,7.0,54,1,HABU26
8,8.0,CS-,1,2.0,5.0,0.0,16,1,HECR05
9,6.0,CS+,1,3.0,10.0,0.0,16,1,HECR05
12,11.0,CS+,1,6.0,10.0,1.0,16,1,HECR05
13,7.0,CS-,1,7.0,5.0,1.0,16,1,HECR05
16,9.0,CS-,1,10.0,5.0,2.0,16,1,HECR05
17,11.0,CS+,1,11.0,10.0,2.0,16,1,HECR05
20,8.0,CS+,1,14.0,10.0,3.0,16,1,HECR05
21,7.0,CS-,1,15.0,5.0,3.0,16,1,HECR05
28,,GS1,2,6.0,0.0,0.0,16,1,HECR05
29,8.0,GS4,2,7.0,0.0,0.0,16,1,HECR05
30,10.0,GS2,2,8.0,0.0,0.0,16,1,HECR05
31,,CS+,2,9.0,10.0,0.0,16,1,HECR05
32,11.0,GS3,2,10.0,0.0,0.0,16,1,HECR05
33,8.0,CS-,2,11.0,5.0,0.0,16,1,HECR05
36,9.0,CS-,3,2.0,5.0,0.0,16,1,HECR05
37,10.0,CS+,3,3.0,10.0,0.0,16,1,HECR05
40,10.0,CS-,3,6.0,5.0,1.0,16,1,HECR05
41,10.0,CS+,3,7.0,10.0,1.0,16,1,HECR05
44,10.0,CS-,3,10.0,5.0,2.0,16,1,HECR05
45,11.0,CS+,3,11.0,10.0,2.0,16,1,HECR05
48,11.0,CS-,3,14.0,5.0,3.0,16,1,HECR05
49,11.0,CS+,3,15.0,10.0,3.0,16,1,HECR05
52,11.0,CS-,3,18.0,5.0,4.0,16,1,HECR05
53,11.0,CS+,3,19.0,10.0,4.0,16,1,HECR05
56,9.0,CS-,3,22.0,5.0,5.0,16,1,HECR05
57,11.0,CS+,3,23.0,10.0,5.0,16,1,HECR05
60,10.0,CS-,3,26.0,5.0,6.0,16,1,HECR05
61,10.0,CS+,3,27.0,10.0,6.0,16,1,HECR05
64,11.0,CS-,3,30.0,5.0,7.0,16,1,HECR05
65,11.0,CS+,3,31.0,10.0,7.0,16,1,HECR05
6,1.0,CS-,1,0.0,0.0,0.0,23,1,HEPR17
7,1.0,CS+,1,1.0,,0.0,23,1,HEPR17
10,4.0,CS+,1,4.0,,1.0,23,1,HEPR17
11,9.0,CS-,1,5.0,0.0,1.0,23,1,HEPR17
14,9.0,CS-,1,8.0,0.0,2.0,23,1,HEPR17
15,7.0,CS+,1,9.0,,2.0,23,1,HEPR17
18,6.0,CS+,1,12.0,,3.0,23,1,HEPR17
19,8.0,CS-,1,13.0,0.0,3.0,23,1,HEPR17
28,3.0,GS4,2,6.0,0.0,0.0,23,1,HEPR17
29,2.0,GS1,2,7.0,0.0,0.0,23,1,HEPR17
30,2.0,GS3,2,8.0,0.0,0.0,23,1,HEPR17
31,3.0,CS-,2,9.0,0.0,0.0,23,1,HEPR17
32,3.0,CS+,2,10.0,,0.0,23,1,HEPR17
33,3.0,GS2,2,11.0,0.0,0.0,23,1,HEPR17
34,1.0,CS-,3,0.0,0.0,0.0,23,1,HEPR17
35,5.0,CS+,3,1.0,,0.0,23,1,HEPR17
38,7.0,CS+,3,4.0,,1.0,23,1,HEPR17
39,3.0,CS-,3,5.0,0.0,1.0,23,1,HEPR17
42,2.0,CS-,3,8.0,0.0,2.0,23,1,HEPR17
43,6.0,CS+,3,9.0,,2.0,23,1,HEPR17
46,6.0,CS+,3,12.0,,3.0,23,1,HEPR17
47,1.0,CS-,3,13.0,0.0,3.0,23,1,HEPR17
50,1.0,CS-,3,16.0,0.0,4.0,23,1,HEPR17
51,1.0,CS+,3,17.0,,4.0,23,1,HEPR17
54,1.0,CS+,3,20.0,,5.0,23,1,HEPR17
55,1.0,CS-,3,21.0,0.0,5.0,23,1,HEPR17
58,1.0,CS-,3,24.0,0.0,6.0,23,1,HEPR17
59,1.0,CS+,3,25.0,,6.0,23,1,HEPR17
62,1.0,CS+,3,28.0,,7.0,23,1,HEPR17
63,1.0,CS-,3,29.0,0.0,7.0,23,1,HEPR17
8,1.0,CS-,1,2.0,7.0,0.0,53,0,HERE11
9,8.0,CS+,1,3.0,,0.0,53,0,HERE11
12,8.0,CS+,1,6.0,,1.0,53,0,HERE11
13,1.0,CS-,1,7.0,7.0,1.0,53,0,HERE11
16,1.0,CS-,1,10.0,7.0,2.0,53,0,HERE11
17,,CS+,1,11.0,,2.0,53,0,HERE11
20,8.0,CS+,1,14.0,,3.0,53,0,HERE11
21,1.0,CS-,1,15.0,7.0,3.0,53,0,HERE11
28,7.0,GS1,2,6.0,0.0,0.0,53,0,HERE11
29,1.0,GS4,2,7.0,0.0,0.0,53,0,HERE11
30,1.0,GS2,2,8.0,0.0,0.0,53,0,HERE11
31,8.0,CS+,2,9.0,,0.0,53,0,HERE11
32,1.0,GS3,2,10.0,0.0,0.0,53,0,HERE11
33,1.0,CS-,2,11.0,7.0,0.0,53,0,HERE11
36,1.0,CS-,3,2.0,7.0,0.0,53,0,HERE11
37,9.0,CS+,3,3.0,,0.0,53,0,HERE11
40,1.0,CS-,3,6.0,7.0,1.0,53,0,HERE11
41,9.0,CS+,3,7.0,,1.0,53,0,HERE11
44,1.0,CS-,3,10.0,7.0,2.0,53,0,HERE11
45,7.0,CS+,3,11.0,,2.0,53,0,HERE11
48,1.0,CS-,3,14.0,7.0,3.0,53,0,HERE11
49,,CS+,3,15.0,,3.0,53,0,HERE11
52,1.0,CS-,3,18.0,7.0,4.0,53,0,HERE11
53,5.0,CS+,3,19.0,,4.0,53,0,HERE11
56,1.0,CS-,3,22.0,7.0,5.0,53,0,HERE11
57,5.0,CS+,3,23.0,,5.0,53,0,HERE11
60,1.0,CS-,3,26.0,7.0,6.0,53,0,HERE11
61,2.0,CS+,3,27.0,,6.0,53,0,HERE11
64,3.0,CS-,3,30.0,7.0,7.0,53,0,HERE11
65,7.0,CS+,3,31.0,,7.0,53,0,HERE11
6,10.0,CS-,1,0.0,9.0,0.0,51,1,HEST14
7,10.0,CS+,1,1.0,9.0,0.0,51,1,HEST14
10,10.0,CS+,1,4.0,9.0,1.0,51,1,HEST14
11,3.0,CS-,1,5.0,9.0,1.0,51,1,HEST14
14,2.0,CS-,1,8.0,9.0,2.0,51,1,HEST14
15,10.0,CS+,1,9.0,9.0,2.0,51,1,HEST14
18,10.0,CS+,1,12.0,9.0,3.0,51,1,HEST14
19,2.0,CS-,1,13.0,9.0,3.0,51,1,HEST14
28,2.0,GS4,2,6.0,0.0,0.0,51,1,HEST14
29,4.0,GS1,2,7.0,0.0,0.0,51,1,HEST14
30,2.0,GS3,2,8.0,0.0,0.0,51,1,HEST14
31,2.0,CS-,2,9.0,9.0,0.0,51,1,HEST14
32,10.0,CS+,2,10.0,9.0,0.0,51,1,HEST14
33,2.0,GS2,2,11.0,0.0,0.0,51,1,HEST14
34,2.0,CS-,3,0.0,9.0,0.0,51,1,HEST14
35,10.0,CS+,3,1.0,9.0,0.0,51,1,HEST14
38,9.0,CS+,3,4.0,9.0,1.0,51,1,HEST14
39,2.0,CS-,3,5.0,9.0,1.0,51,1,HEST14
42,2.0,CS-,3,8.0,9.0,2.0,51,1,HEST14
43,10.0,CS+,3,9.0,9.0,2.0,51,1,HEST14
46,9.0,CS+,3,12.0,9.0,3.0,51,1,HEST14
47,2.0,CS-,3,13.0,9.0,3.0,51,1,HEST14
50,2.0,CS-,3,16.0,9.0,4.0,51,1,HEST14
51,10.0,CS+,3,17.0,9.0,4.0,51,1,HEST14
54,10.0,CS+,3,20.0,9.0,5.0,51,1,HEST14
55,2.0,CS-,3,21.0,9.0,5.0,51,1,HEST14
58,2.0,CS-,3,24.0,9.0,6.0,51,1,HEST14
59,9.0,CS+,3,25.0,9.0,6.0,51,1,HEST14
62,10.0,CS+,3,28.0,9.0,7.0,51,1,HEST14
63,2.0,CS-,3,29.0,9.0,7.0,51,1,HEST14
8,1.0,CS-,1,2.0,0.0,0.0,15,1,HIFR07
9,11.0,CS+,1,3.0,0.0,0.0,15,1,HIFR07
12,11.0,CS+,1,6.0,0.0,1.0,15,1,HIFR07
13,11.0,CS-,1,7.0,0.0,1.0,15,1,HIFR07
16,11.0,CS-,1,10.0,0.0,2.0,15,1,HIFR07
17,11.0,CS+,1,11.0,0.0,2.0,15,1,HIFR07
20,11.0,CS+,1,14.0,0.0,3.0,15,1,HIFR07
21,11.0,CS-,1,15.0,0.0,3.0,15,1,HIFR07
22,11.0,GS4,2,0.0,0.0,0.0,15,1,HIFR07
23,11.0,GS1,2,1.0,0.0,0.0,15,1,HIFR07
24,11.0,GS3,2,2.0,0.0,0.0,15,1,HIFR07
25,11.0,CS-,2,3.0,0.0,0.0,15,1,HIFR07
26,11.0,CS+,2,4.0,0.0,0.0,15,1,HIFR07
27,11.0,GS2,2,5.0,0.0,0.0,15,1,HIFR07
36,11.0,CS+,3,2.0,0.0,0.0,15,1,HIFR07
37,11.0,CS-,3,3.0,0.0,0.0,15,1,HIFR07
40,11.0,CS-,3,6.0,0.0,1.0,15,1,HIFR07
41,11.0,CS+,3,7.0,0.0,1.0,15,1,HIFR07
44,11.0,CS+,3,10.0,0.0,2.0,15,1,HIFR07
45,11.0,CS-,3,11.0,0.0,2.0,15,1,HIFR07
48,11.0,CS-,3,14.0,0.0,3.0,15,1,HIFR07
49,11.0,CS+,3,15.0,0.0,3.0,15,1,HIFR07
52,,CS+,3,18.0,0.0,4.0,15,1,HIFR07
53,,CS-,3,19.0,0.0,4.0,15,1,HIFR07
56,,CS-,3,22.0,0.0,5.0,15,1,HIFR07
57,,CS+,3,23.0,0.0,5.0,15,1,HIFR07
60,,CS+,3,26.0,0.0,6.0,15,1,HIFR07
61,,CS-,3,27.0,0.0,6.0,15,1,HIFR07
64,,CS-,3,30.0,0.0,7.0,15,1,HIFR07
65,,CS+,3,31.0,0.0,7.0,15,1,HIFR07
6,10.0,CS+,1,0.0,9.0,0.0,50,1,HIGE31
8,2.0,CS-,1,2.0,1.0,0.0,50,1,HIGE31
9,10.0,CS+,1,3.0,9.0,1.0,50,1,HIGE31
12,3.0,CS-,1,6.0,1.0,1.0,50,1,HIGE31
14,10.0,CS+,1,8.0,9.0,2.0,50,1,HIGE31
16,2.0,CS-,1,10.0,1.0,2.0,50,1,HIGE31
17,10.0,CS+,1,11.0,9.0,3.0,50,1,HIGE31
20,2.0,CS-,1,14.0,1.0,3.0,50,1,HIGE31
22,7.0,GS3,2,0.0,0.0,0.0,50,1,HIGE31
23,2.0,CS-,2,1.0,1.0,0.0,50,1,HIGE31
24,10.0,GS1,2,2.0,0.0,0.0,50,1,HIGE31
25,7.0,GS4,2,3.0,0.0,0.0,50,1,HIGE31
26,10.0,CS+,2,4.0,9.0,0.0,50,1,HIGE31
27,7.0,GS2,2,5.0,0.0,0.0,50,1,HIGE31
34,10.0,CS+,3,0.0,9.0,0.0,50,1,HIGE31
36,1.0,CS-,3,2.0,1.0,0.0,50,1,HIGE31
38,10.0,CS+,3,4.0,9.0,1.0,50,1,HIGE31
39,1.0,CS-,3,5.0,1.0,1.0,50,1,HIGE31
42,10.0,CS+,3,8.0,9.0,2.0,50,1,HIGE31
44,1.0,CS-,3,10.0,1.0,2.0,50,1,HIGE31
46,10.0,CS+,3,12.0,9.0,3.0,50,1,HIGE31
47,1.0,CS-,3,13.0,1.0,3.0,50,1,HIGE31
50,10.0,CS+,3,16.0,9.0,4.0,50,1,HIGE31
52,1.0,CS-,3,18.0,1.0,4.0,50,1,HIGE31
54,10.0,CS+,3,20.0,9.0,5.0,50,1,HIGE31
55,1.0,CS-,3,21.0,1.0,5.0,50,1,HIGE31
58,10.0,CS+,3,24.0,9.0,6.0,50,1,HIGE31
60,1.0,CS-,3,26.0,1.0,6.0,50,1,HIGE31
62,10.0,CS+,3,28.0,9.0,7.0,50,1,HIGE31
63,1.0,CS-,3,29.0,1.0,7.0,50,1,HIGE31
8,1.0,CS-,1,2.0,1.0,0.0,23,0,IRSC21
9,2.0,CS+,1,3.0,0.0,0.0,23,0,IRSC21
12,2.0,CS+,1,6.0,0.0,1.0,23,0,IRSC21
13,2.0,CS-,1,7.0,1.0,1.0,23,0,IRSC21
16,2.0,CS-,1,10.0,1.0,2.0,23,0,IRSC21
17,3.0,CS+,1,11.0,0.0,2.0,23,0,IRSC21
20,3.0,CS+,1,14.0,0.0,3.0,23,0,IRSC21
21,1.0,CS-,1,15.0,1.0,3.0,23,0,IRSC21
28,4.0,GS1,2,6.0,0.0,0.0,23,0,IRSC21
29,2.0,GS4,2,7.0,0.0,0.0,23,0,IRSC21
30,,GS2,2,8.0,0.0,0.0,23,0,IRSC21
31,2.0,CS+,2,9.0,0.0,0.0,23,0,IRSC21
32,2.0,GS3,2,10.0,0.0,0.0,23,0,IRSC21
