,response,CStype,phase,trialN,priorBelief,trialN2,Age,Group,pID
7,,CS+,1,1.0,2.0,0.0,21,0,29374
10,8.0,CS-,1,4.0,3.0,0.0,21,0,29374
11,9.0,CS+,1,5.0,2.0,1.0,21,0,29374
13,7.0,CS-,1,7.0,3.0,1.0,21,0,29374
15,9.0,CS+,1,9.0,2.0,2.0,21,0,29374
18,8.0,CS-,1,12.0,3.0,2.0,21,0,29374
19,10.0,CS+,1,13.0,2.0,3.0,21,0,29374
21,6.0,CS-,1,15.0,3.0,3.0,21,0,29374
28,7.0,CS+,2,6.0,2.0,0.0,21,0,29374
29,5.0,GS3,2,7.0,0.0,0.0,21,0,29374
30,7.0,CS-,2,8.0,3.0,0.0,21,0,29374
31,8.0,GS4,2,9.0,0.0,0.0,21,0,29374
32,,GS2,2,10.0,0.0,0.0,21,0,29374
33,3.0,GS1,2,11.0,0.0,0.0,21,0,29374
35,8.0,CS+,3,1.0,2.0,0.0,21,0,29374
37,6.0,CS-,3,3.0,3.0,0.0,21,0,29374
40,7.0,CS+,3,6.0,2.0,1.0,21,0,29374
41,7.0,CS-,3,7.0,3.0,1.0,21,0,29374
43,4.0,CS+,3,9.0,2.0,2.0,21,0,29374
45,5.0,CS-,3,11.0,3.0,2.0,21,0,29374
48,7.0,CS+,3,14.0,2.0,3.0,21,0,29374
49,6.0,CS-,3,15.0,3.0,3.0,21,0,29374
51,5.0,CS+,3,17.0,2.0,4.0,21,0,29374
53,5.0,CS-,3,19.0,3.0,4.0,21,0,29374
56,4.0,CS+,3,22.0,2.0,5.0,21,0,29374
57,4.0,CS-,3,23.0,3.0,5.0,21,0,29374
59,3.0,CS+,3,25.0,2.0,6.0,21,0,29374
61,2.0,CS-,3,27.0,3.0,6.0,21,0,29374
64,2.0,CS+,3,30.0,2.0,7.0,21,0,29374
65,2.0,CS-,3,31.0,3.0,7.0,21,0,29374
8,10.0,CS+,1,2.0,0.0,0.0,25,0,32803
9,,CS-,1,3.0,,0.0,25,0,32803
12,10.0,CS-,1,6.0,,1.0,25,0,32803
13,9.0,CS+,1,7.0,0.0,1.0,25,0,32803
16,9.0,CS+,1,10.0,0.0,2.0,25,0,32803
17,10.0,CS-,1,11.0,,2.0,25,0,32803
20,11.0,CS-,1,14.0,,3.0,25,0,32803
21,10.0,CS+,1,15.0,0.0,3.0,25,0,32803
22,10.0,CS+,2,0.0,0.0,0.0,25,0,32803
23,8.0,GS3,2,1.0,0.0,0.0,25,0,32803
24,11.0,CS-,2,2.0,,0.0,25,0,32803
25,11.0,GS4,2,3.0,0.0,0.0,25,0,32803
26,9.0,GS2,2,4.0,0.0,0.0,25,0,32803
27,8.0,GS1,2,5.0,0.0,0.0,25,0,32803
36,9.0,CS+,3,2.0,0.0,0.0,25,0,32803
37,11.0,CS-,3,3.0,,0.0,25,0,32803
40,11.0,CS-,3,6.0,,1.0,25,0,32803
41,9.0,CS+,3,7.0,0.0,1.0,25,0,32803
44,9.0,CS+,3,10.0,0.0,2.0,25,0,32803
45,11.0,CS-,3,11.0,,2.0,25,0,32803
48,11.0,CS-,3,14.0,,3.0,25,0,32803
49,9.0,CS+,3,15.0,0.0,3.0,25,0,32803
52,9.0,CS+,3,18.0,0.0,4.0,25,0,32803
53,11.0,CS-,3,19.0,,4.0,25,0,32803
56,11.0,CS-,3,22.0,,5.0,25,0,32803
57,9.0,CS+,3,23.0,0.0,5.0,25,0,32803
60,9.0,CS+,3,26.0,0.0,6.0,25,0,32803
61,,CS-,3,27.0,,6.0,25,0,32803
64,11.0,CS-,3,30.0,,7.0,25,0,32803
65,9.0,CS+,3,31.0,0.0,7.0,25,0,32803
6,8.0,CS+,1,0.0,7.0,0.0,20,0,32878
7,1.0,CS-,1,1.0,3.0,0.0,20,0,32878
10,4.0,CS+,1,4.0,7.0,1.0,20,0,32878
11,1.0,CS-,1,5.0,3.0,1.0,20,0,32878
14,6.0,CS+,1,8.0,7.0,2.0,20,0,32878
15,1.0,CS-,1,9.0,3.0,2.0,20,0,32878
18,,CS+,1,12.0,7.0,3.0,20,0,32878
19,2.0,CS-,1,13.0,3.0,3.0,20,0,32878
28,2.0,GS1,2,6.0,0.0,0.0,20,0,32878
29,2.0,GS4,2,7.0,0.0,0.0,20,0,32878
30,2.0,GS2,2,8.0,0.0,0.0,20,0,32878
31,2.0,CS+,2,9.0,7.0,0.0,20,0,32878
32,1.0,GS3,2,10.0,0.0,0.0,20,0,32878
33,1.0,CS-,2,11.0,3.0,0.0,20,0,32878
34,8.0,CS+,3,0.0,7.0,0.0,20,0,32878
35,1.0,CS-,3,1.0,3.0,0.0,20,0,32878
38,2.0,CS-,3,4.0,3.0,1.0,20,0,32878
39,2.0,CS+,3,5.0,7.0,1.0,20,0,32878
42,2.0,CS+,3,8.0,7.0,2.0,20,0,32878
43,2.0,CS-,3,9.0,3.0,2.0,20,0,32878
46,1.0,CS-,3,12.0,3.0,3.0,20,0,32878
47,4.0,CS+,3,13.0,7.0,3.0,20,0,32878
50,2.0,CS+,3,16.0,7.0,4.0,20,0,32878
51,1.0,CS-,3,17.0,3.0,4.0,20,0,32878
54,1.0,CS-,3,20.0,3.0,5.0,20,0,32878
55,2.0,CS+,3,21.0,7.0,5.0,20,0,32878
58,,CS+,3,24.0,7.0,6.0,20,0,32878
59,1.0,CS-,3,25.0,3.0,6.0,20,0,32878
62,1.0,CS-,3,28.0,3.0,7.0,20,0,32878
63,2.0,CS+,3,29.0,7.0,7.0,20,0,32878
6,4.0,CS-,1,0.0,3.0,0.0,20,1,33109
7,8.0,CS+,1,1.0,8.0,0.0,20,1,33109
10,1.0,CS-,1,4.0,3.0,1.0,20,1,33109
11,11.0,CS+,1,5.0,8.0,1.0,20,1,33109
14,7.0,CS-,1,8.0,3.0,2.0,20,1,33109
15,11.0,CS+,1,9.0,8.0,2.0,20,1,33109
18,3.0,CS-,1,12.0,3.0,3.0,20,1,33109
19,11.0,CS+,1,13.0,8.0,3.0,20,1,33109
22,11.0,GS1,2,0.0,0.0,0.0,20,1,33109
23,1.0,GS4,2,1.0,0.0,0.0,20,1,33109
24,4.0,GS2,2,2.0,0.0,0.0,20,1,33109
25,10.0,CS-,2,3.0,3.0,0.0,20,1,33109
26,2.0,GS3,2,4.0,0.0,0.0,20,1,33109
27,11.0,CS+,2,5.0,8.0,0.0,20,1,33109
34,11.0,CS+,3,0.0,8.0,0.0,20,1,33109
35,3.0,CS-,3,1.0,3.0,0.0,20,1,33109
38,2.0,CS-,3,4.0,3.0,1.0,20,1,33109
39,11.0,CS+,3,5.0,8.0,1.0,20,1,33109
42,11.0,CS+,3,8.0,8.0,2.0,20,1,33109
43,1.0,CS-,3,9.0,3.0,2.0,20,1,33109
46,3.0,CS-,3,12.0,3.0,3.0,20,1,33109
47,11.0,CS+,3,13.0,8.0,3.0,20,1,33109
50,11.0,CS+,3,16.0,8.0,4.0,20,1,33109
51,1.0,CS-,3,17.0,3.0,4.0,20,1,33109
54,3.0,CS-,3,20.0,3.0,5.0,20,1,33109
55,11.0,CS+,3,21.0,8.0,5.0,20,1,33109
58,11.0,CS+,3,24.0,8.0,6.0,20,1,33109
59,3.0,CS-,3,25.0,3.0,6.0,20,1,33109
62,3.0,CS-,3,28.0,3.0,7.0,20,1,33109
63,11.0,CS+,3,29.0,8.0,7.0,20,1,33109
6,2.0,CS-,1,0.0,2.0,0.0,22,0,33400
7,3.0,CS+,1,1.0,2.0,0.0,22,0,33400
10,2.0,CS-,1,4.0,2.0,1.0,22,0,33400
11,11.0,CS+,1,5.0,2.0,1.0,22,0,33400
14,2.0,CS-,1,8.0,2.0,2.0,22,0,33400
15,11.0,CS+,1,9.0,2.0,2.0,22,0,33400
18,2.0,CS-,1,12.0,2.0,3.0,22,0,33400
19,11.0,CS+,1,13.0,2.0,3.0,22,0,33400
22,11.0,GS1,2,0.0,0.0,0.0,22,0,33400
23,2.0,GS4,2,1.0,0.0,0.0,22,0,33400
24,8.0,GS2,2,2.0,0.0,0.0,22,0,33400
25,3.0,CS-,2,3.0,2.0,0.0,22,0,33400
26,1.0,GS3,2,4.0,0.0,0.0,22,0,33400
27,11.0,CS+,2,5.0,2.0,0.0,22,0,33400
34,9.0,CS+,3,0.0,2.0,0.0,22,0,33400
35,3.0,CS-,3,1.0,2.0,0.0,22,0,33400
38,3.0,CS-,3,4.0,2.0,1.0,22,0,33400
39,9.0,CS+,3,5.0,2.0,1.0,22,0,33400
42,10.0,CS+,3,8.0,2.0,2.0,22,0,33400
43,3.0,CS-,3,9.0,2.0,2.0,22,0,33400
46,3.0,CS-,3,12.0,2.0,3.0,22,0,33400
47,10.0,CS+,3,13.0,2.0,3.0,22,0,33400
50,10.0,CS+,3,16.0,2.0,4.0,22,0,33400
51,2.0,CS-,3,17.0,2.0,4.0,22,0,33400
54,3.0,CS-,3,20.0,2.0,5.0,22,0,33400
55,10.0,CS+,3,21.0,2.0,5.0,22,0,33400
58,10.0,CS+,3,24.0,2.0,6.0,22,0,33400
59,3.0,CS-,3,25.0,2.0,6.0,22,0,33400
62,3.0,CS-,3,28.0,2.0,7.0,22,0,33400
63,10.0,CS+,3,29.0,2.0,7.0,22,0,33400
6,3.0,CS+,1,0.0,2.0,0.0,21,0,33763
7,4.0,CS-,1,1.0,1.0,0.0,21,0,33763
10,3.0,CS+,1,4.0,2.0,1.0,21,0,33763
11,3.0,CS-,1,5.0,1.0,1.0,21,0,33763
14,2.0,CS+,1,8.0,2.0,2.0,21,0,33763
15,2.0,CS-,1,9.0,1.0,2.0,21,0,33763
18,2.0,CS+,1,12.0,2.0,3.0,21,0,33763
19,2.0,CS-,1,13.0,1.0,3.0,21,0,33763
28,4.0,GS1,2,6.0,0.0,0.0,21,0,33763
29,5.0,GS4,2,7.0,0.0,0.0,21,0,33763
30,5.0,GS2,2,8.0,0.0,0.0,21,0,33763
31,3.0,CS+,2,9.0,2.0,0.0,21,0,33763
32,6.0,GS3,2,10.0,0.0,0.0,21,0,33763
33,3.0,CS-,2,11.0,1.0,0.0,21,0,33763
34,4.0,CS+,3,0.0,2.0,0.0,21,0,33763
35,3.0,CS-,3,1.0,1.0,0.0,21,0,33763
38,3.0,CS-,3,4.0,1.0,1.0,21,0,33763
39,3.0,CS+,3,5.0,2.0,1.0,21,0,33763
42,3.0,CS+,3,8.0,2.0,2.0,21,0,33763
43,2.0,CS-,3,9.0,1.0,2.0,21,0,33763
46,3.0,CS-,3,12.0,1.0,3.0,21,0,33763
47,3.0,CS+,3,13.0,2.0,3.0,21,0,33763
50,3.0,CS+,3,16.0,2.0,4.0,21,0,33763
51,2.0,CS-,3,17.0,1.0,4.0,21,0,33763
54,2.0,CS-,3,20.0,1.0,5.0,21,0,33763
55,3.0,CS+,3,21.0,2.0,5.0,21,0,33763
58,3.0,CS+,3,24.0,2.0,6.0,21,0,33763
59,2.0,CS-,3,25.0,1.0,6.0,21,0,33763
62,2.0,CS-,3,28.0,1.0,7.0,21,0,33763
63,3.0,CS+,3,29.0,2.0,7.0,21,0,33763
6,1.0,CS-,1,0.0,0.0,0.0,24,0,33907
7,1.0,CS+,1,1.0,0.0,0.0,24,0,33907
10,7.0,CS-,1,4.0,0.0,1.0,24,0,33907
11,11.0,CS+,1,5.0,0.0,1.0,24,0,33907
14,2.0,CS-,1,8.0,0.0,2.0,24,0,33907
15,11.0,CS+,1,9.0,0.0,2.0,24,0,33907
18,1.0,CS-,1,12.0,0.0,3.0,24,0,33907
19,11.0,CS+,1,13.0,0.0,3.0,24,0,33907
22,11.0,GS1,2,0.0,0.0,0.0,24,0,33907
23,,GS4,2,1.0,0.0,0.0,24,0,33907
24,7.0,GS2,2,2.0,0.0,0.0,24,0,33907
25,1.0,CS-,2,3.0,0.0,0.0,24,0,33907
26,1.0,GS3,2,4.0,0.0,0.0,24,0,33907
27,11.0,CS+,2,5.0,0.0,0.0,24,0,33907
34,11.0,CS+,3,0.0,0.0,0.0,24,0,33907
35,1.0,CS-,3,1.0,0.0,0.0,24,0,33907
38,1.0,CS-,3,4.0,0.0,1.0,24,0,33907
39,10.0,CS+,3,5.0,0.0,1.0,24,0,33907
42,6.0,CS+,3,8.0,0.0,2.0,24,0,33907
43,1.0,CS-,3,9.0,0.0,2.0,24,0,33907
46,1.0,CS-,3,12.0,0.0,3.0,24,0,33907
47,1.0,CS+,3,13.0,0.0,3.0,24,0,33907
50,1.0,CS+,3,16.0,0.0,4.0,24,0,33907
51,1.0,CS-,3,17.0,0.0,4.0,24,0,33907
54,1.0,CS-,3,20.0,0.0,5.0,24,0,33907
55,1.0,CS+,3,21.0,0.0,5.0,24,0,33907
58,1.0,CS+,3,24.0,0.0,6.0,24,0,33907
59,1.0,CS-,3,25.0,0.0,6.0,24,0,33907
62,1.0,CS-,3,28.0,0.0,7.0,24,0,33907
63,1.0,CS+,3,29.0,0.0,7.0,24,0,33907
8,9.0,CS+,1,2.0,0.0,0.0,21,0,38401
9,7.0,CS-,1,3.0,2.0,0.0,21,0,38401
12,3.0,CS-,1,6.0,2.0,1.0,21,0,38401
13,10.0,CS+,1,7.0,0.0,1.0,21,0,38401
16,11.0,CS+,1,10.0,0.0,2.0,21,0,38401
17,1.0,CS-,1,11.0,2.0,2.0,21,0,38401
20,1.0,CS-,1,14.0,2.0,3.0,21,0,38401
21,11.0,CS+,1,15.0,0.0,3.0,21,0,38401
22,11.0,CS+,2,0.0,0.0,0.0,21,0,38401
23,8.0,GS3,2,1.0,0.0,0.0,21,0,38401
24,4.0,CS-,2,2.0,2.0,0.0,21,0,38401
25,1.0,GS4,2,3.0,0.0,0.0,21,0,38401
26,9.0,GS2,2,4.0,0.0,0.0,21,0,38401
27,11.0,GS1,2,5.0,0.0,0.0,21,0,38401
36,9.0,CS+,3,2.0,0.0,0.0,21,0,38401
37,1.0,CS-,3,3.0,2.0,0.0,21,0,38401
40,1.0,CS-,3,6.0,2.0,1.0,21,0,38401
41,7.0,CS+,3,7.0,0.0,1.0,21,0,38401
44,7.0,CS+,3,10.0,0.0,2.0,21,0,38401
45,1.0,CS-,3,11.0,2.0,2.0,21,0,38401
48,1.0,CS-,3,14.0,2.0,3.0,21,0,38401
49,7.0,CS+,3,15.0,0.0,3.0,21,0,38401
52,6.0,CS+,3,18.0,0.0,4.0,21,0,38401
53,1.0,CS-,3,19.0,2.0,4.0,21,0,38401
56,1.0,CS-,3,22.0,2.0,5.0,21,0,38401
57,6.0,CS+,3,23.0,0.0,5.0,21,0,38401
60,6.0,CS+,3,26.0,0.0,6.0,21,0,38401
61,1.0,CS-,3,27.0,2.0,6.0,21,0,38401
64,1.0,CS-,3,30.0,2.0,7.0,21,0,38401
65,5.0,CS+,3,31.0,0.0,7.0,21,0,38401
6,3.0,CS-,1,0.0,1.0,0.0,21,1,38431
7,3.0,CS+,1,1.0,2.0,0.0,21,1,38431
10,,CS-,1,4.0,1.0,1.0,21,1,38431
11,6.0,CS+,1,5.0,2.0,1.0,21,1,38431
14,3.0,CS-,1,8.0,1.0,2.0,21,1,38431
15,6.0,CS+,1,9.0,2.0,2.0,21,1,38431
18,3.0,CS-,1,12.0,1.0,3.0,21,1,38431
19,7.0,CS+,1,13.0,2.0,3.0,21,1,38431
22,9.0,GS1,2,0.0,0.0,0.0,21,1,38431
23,7.0,GS4,2,1.0,0.0,0.0,21,1,38431
24,9.0,GS2,2,2.0,0.0,0.0,21,1,38431
25,1.0,CS-,2,3.0,1.0,0.0,21,1,38431
26,9.0,GS3,2,4.0,0.0,0.0,21,1,38431
27,9.0,CS+,2,5.0,2.0,0.0,21,1,38431
34,10.0,CS+,3,0.0,2.0,0.0,21,1,38431
35,1.0,CS-,3,1.0,1.0,0.0,21,1,38431
38,2.0,CS-,3,4.0,1.0,1.0,21,1,38431
39,10.0,CS+,3,5.0,2.0,1.0,21,1,38431
42,10.0,CS+,3,8.0,2.0,2.0,21,1,38431
43,2.0,CS-,3,9.0,1.0,2.0,21,1,38431
46,1.0,CS-,3,12.0,1.0,3.0,21,1,38431
47,10.0,CS+,3,13.0,2.0,3.0,21,1,38431
50,10.0,CS+,3,16.0,2.0,4.0,21,1,38431
51,2.0,CS-,3,17.0,1.0,4.0,21,1,38431
54,2.0,CS-,3,20.0,1.0,5.0,21,1,38431
55,10.0,CS+,3,21.0,2.0,5.0,21,1,38431
58,10.0,CS+,3,24.0,2.0,6.0,21,1,38431
59,2.0,CS-,3,25.0,1.0,6.0,21,1,38431
62,2.0,CS-,3,28.0,1.0,7.0,21,1,38431
63,10.0,CS+,3,29.0,2.0,7.0,21,1,38431
6,5.0,CS-,1,0.0,3.0,0.0,19,0,38488
7,5.0,CS+,1,1.0,4.0,0.0,19,0,38488
10,2.0,CS-,1,4.0,3.0,1.0,19,0,38488
11,11.0,CS+,1,5.0,4.0,1.0,19,0,38488
14,2.0,CS-,1,8.0,3.0,2.0,19,0,38488
15,11.0,CS+,1,9.0,4.0,2.0,19,0,38488
18,3.0,CS-,1,12.0,3.0,3.0,19,0,38488
19,11.0,CS+,1,13.0,4.0,3.0,19,0,38488
22,11.0,GS1,2,0.0,0.0,0.0,19,0,38488
23,2.0,GS4,2,1.0,0.0,0.0,19,0,38488
24,2.0,GS2,2,2.0,0.0,0.0,19,0,38488
25,2.0,CS-,2,3.0,3.0,0.0,19,0,38488
26,2.0,GS3,2,4.0,0.0,0.0,19,0,38488
27,11.0,CS+,2,5.0,4.0,0.0,19,0,38488
34,11.0,CS+,3,0.0,4.0,0.0,19,0,38488
35,2.0,CS-,3,1.0,3.0,0.0,19,0,38488
38,2.0,CS-,3,4.0,3.0,1.0,19,0,38488
39,8.0,CS+,3,5.0,4.0,1.0,19,0,38488
42,10.0,CS+,3,8.0,4.0,2.0,19,0,38488
43,3.0,CS-,3,9.0,3.0,2.0,19,0,38488
46,3.0,CS-,3,12.0,3.0,3.0,19,0,38488
47,10.0,CS+,3,13.0,4.0,3.0,19,0,38488
50,10.0,CS+,3,16.0,4.0,4.0,19,0,38488
51,3.0,CS-,3,17.0,3.0,4.0,19,0,38488
54,3.0,CS-,3,20.0,3.0,5.0,19,0,38488
55,10.0,CS+,3,21.0,4.0,5.0,19,0,38488
58,10.0,CS+,3,24.0,4.0,6.0,19,0,38488
59,3.0,CS-,3,25.0,3.0,6.0,19,0,38488
62,3.0,CS-,3,28.0,3.0,7.0,19,0,38488
63,10.0,CS+,3,29.0,4.0,7.0,19,0,38488
6,1.0,CS+,1,0.0,6.0,0.0,19,0,38869
7,11.0,CS-,1,1.0,5.0,0.0,19,0,38869
10,11.0,CS+,1,4.0,6.0,1.0,19,0,38869
11,11.0,CS-,1,5.0,5.0,1.0,19,0,38869
14,4.0,CS+,1,8.0,6.0,2.0,19,0,38869
15,11.0,CS-,1,9.0,5.0,2.0,19,0,38869
18,11.0,CS+,1,12.0,6.0,3.0,19,0,38869
19,11.0,CS-,1,13.0,5.0,3.0,19,0,38869
28,7.0,GS1,2,6.0,0.0,0.0,19,0,38869
29,8.0,GS4,2,7.0,0.0,0.0,19,0,38869
30,5.0,GS2,2,8.0,0.0,0.0,19,0,38869
31,5.0,CS+,2,9.0,6.0,0.0,19,0,38869
32,11.0,GS3,2,10.0,0.0,0.0,19,0,38869
33,7.0,CS-,2,11.0,5.0,0.0,19,0,38869
34,6.0,CS+,3,0.0,6.0,0.0,19,0,38869
35,6.0,CS-,3,1.0,5.0,0.0,19,0,38869
38,5.0,CS-,3,4.0,5.0,1.0,19,0,38869
39,5.0,CS+,3,5.0,6.0,1.0,19,0,38869
42,4.0,CS+,3,8.0,6.0,2.0,19,0,38869
43,5.0,CS-,3,9.0,5.0,2.0,19,0,38869
46,3.0,CS-,3,12.0,5.0,3.0,19,0,38869
47,3.0,CS+,3,13.0,6.0,3.0,19,0,38869
50,3.0,CS+,3,16.0,6.0,4.0,19,0,38869
51,4.0,CS-,3,17.0,5.0,4.0,19,0,38869
54,3.0,CS-,3,20.0,5.0,5.0,19,0,38869
55,3.0,CS+,3,21.0,6.0,5.0,19,0,38869
58,2.0,CS+,3,24.0,6.0,6.0,19,0,38869
59,2.0,CS-,3,25.0,5.0,6.0,19,0,38869
62,2.0,CS-,3,28.0,5.0,7.0,19,0,38869
63,2.0,CS+,3,29.0,6.0,7.0,19,0,38869
7,6.0,CS+,1,1.0,4.0,0.0,21,0,38944
10,7.0,CS-,1,4.0,7.0,0.0,21,0,38944
11,5.0,CS+,1,5.0,4.0,1.0,21,0,38944
13,9.0,CS-,1,7.0,7.0,1.0,21,0,38944
15,6.0,CS+,1,9.0,4.0,2.0,21,0,38944
18,7.0,CS-,1,12.0,7.0,2.0,21,0,38944
19,8.0,CS+,1,13.0,4.0,3.0,21,0,38944
21,8.0,CS-,1,15.0,7.0,3.0,21,0,38944
28,6.0,CS+,2,6.0,4.0,0.0,21,0,38944
29,4.0,GS3,2,7.0,0.0,0.0,21,0,38944
30,7.0,CS-,2,8.0,7.0,0.0,21,0,38944
31,9.0,GS4,2,9.0,0.0,0.0,21,0,38944
32,4.0,GS2,2,10.0,0.0,0.0,21,0,38944
33,6.0,GS1,2,11.0,0.0,0.0,21,0,38944
35,8.0,CS+,3,1.0,4.0,0.0,21,0,38944
37,4.0,CS-,3,3.0,7.0,0.0,21,0,38944
40,8.0,CS+,3,6.0,4.0,1.0,21,0,38944
41,4.0,CS-,3,7.0,7.0,1.0,21,0,38944
43,3.0,CS+,3,9.0,4.0,2.0,21,0,38944
45,8.0,CS-,3,11.0,7.0,2.0,21,0,38944
48,7.0,CS+,3,14.0,4.0,3.0,21,0,38944
49,4.0,CS-,3,15.0,7.0,3.0,21,0,38944
51,6.0,CS+,3,17.0,4.0,4.0,21,0,38944
53,5.0,CS-,3,19.0,7.0,4.0,21,0,38944
56,,CS+,3,22.0,4.0,5.0,21,0,38944
57,8.0,CS-,3,23.0,7.0,5.0,21,0,38944
59,6.0,CS+,3,25.0,4.0,6.0,21,0,38944
61,6.0,CS-,3,27.0,7.0,6.0,21,0,38944
64,5.0,CS+,3,30.0,4.0,7.0,21,0,38944
65,7.0,CS-,3,31.0,7.0,7.0,21,0,38944
7,11.0,CS+,1,1.0,1.0,0.0,19,0,39007
10,1.0,CS-,1,4.0,3.0,0.0,19,0,39007
11,11.0,CS+,1,5.0,1.0,1.0,19,0,39007
13,1.0,CS-,1,7.0,3.0,1.0,19,0,39007
15,11.0,CS+,1,9.0,1.0,2.0,19,0,39007
18,1.0,CS-,1,12.0,3.0,2.0,19,0,39007
19,11.0,CS+,1,13.0,1.0,3.0,19,0,39007
21,1.0,CS-,1,15.0,3.0,3.0,19,0,39007
28,9.0,CS+,2,6.0,1.0,0.0,19,0,39007
29,2.0,GS3,2,7.0,0.0,0.0,19,0,39007
30,1.0,CS-,2,8.0,3.0,0.0,19,0,39007
31,1.0,GS4,2,9.0,0.0,0.0,19,0,39007
32,2.0,GS2,2,10.0,0.0,0.0,19,0,39007
33,4.0,GS1,2,11.0,0.0,0.0,19,0,39007
35,9.0,CS+,3,1.0,1.0,0.0,19,0,39007
37,3.0,CS-,3,3.0,3.0,0.0,19,0,39007
40,4.0,CS+,3,6.0,1.0,1.0,19,0,39007
41,1.0,CS-,3,7.0,3.0,1.0,19,0,39007
43,2.0,CS+,3,9.0,1.0,2.0,19,0,39007
45,1.0,CS-,3,11.0,3.0,2.0,19,0,39007
48,1.0,CS+,3,14.0,1.0,3.0,19,0,39007
49,1.0,CS-,3,15.0,3.0,3.0,19,0,39007
51,1.0,CS+,3,17.0,1.0,4.0,19,0,39007
53,2.0,CS-,3,19.0,3.0,4.0,19,0,39007
56,1.0,CS+,3,22.0,1.0,5.0,19,0,39007
57,1.0,CS-,3,23.0,3.0,5.0,19,0,39007
59,1.0,CS+,3,25.0,1.0,6.0,19,0,39007
61,1.0,CS-,3,27.0,3.0,6.0,19,0,39007
64,1.0,CS+,3,30.0,1.0,7.0,19,0,39007
65,1.0,CS-,3,31.0,3.0,7.0,19,0,39007
8,3.0,CS+,1,2.0,0.0,0.0,21,0,39100
9,3.0,CS-,1,3.0,,0.0,21,0,39100
12,3.0,CS-,1,6.0,,1.0,21,0,39100
13,3.0,CS+,1,7.0,0.0,1.0,21,0,39100
16,3.0,CS+,1,10.0,0.0,2.0,21,0,39100
17,4.0,CS-,1,11.0,,2.0,21,0,39100
20,3.0,CS-,1,14.0,,3.0,21,0,39100
21,4.0,CS+,1,15.0,0.0,3.0,21,0,39100
22,4.0,CS+,2,0.0,0.0,0.0,21,0,39100
23,3.0,GS3,2,1.0,0.0,0.0,21,0,39100
24,4.0,CS-,2,2.0,,0.0,21,0,39100
25,4.0,GS4,2,3.0,0.0,0.0,21,0,39100
26,2.0,GS2,2,4.0,0.0,0.0,21,0,39100
27,2.0,GS1,2,5.0,0.0,0.0,21,0,39100
36,4.0,CS+,3,2.0,0.0,0.0,21,0,39100
37,3.0,CS-,3,3.0,,0.0,21,0,39100
40,3.0,CS-,3,6.0,,1.0,21,0,39100
41,3.0,CS+,3,7.0,0.0,1.0,21,0,39100
44,3.0,CS+,3,10.0,0.0,2.0,21,0,39100
45,3.0,CS-,3,11.0,,2.0,21,0,39100
48,3.0,CS-,3,14.0,,3.0,21,0,39100
49,3.0,CS+,3,15.0,0.0,3.0,21,0,39100
52,3.0,CS+,3,18.0,0.0,4.0,21,0,39100
53,2.0,CS-,3,19.0,,4.0,21,0,39100
56,,CS-,3,22.0,,5.0,21,0,39100
57,2.0,CS+,3,23.0,0.0,5.0,21,0,39100
60,3.0,CS+,3,26.0,0.0,6.0,21,0,39100
61,3.0,CS-,3,27.0,,6.0,21,0,39100
64,3.0,CS-,3,30.0,,7.0,21,0,39100
65,3.0,CS+,3,31.0,0.0,7.0,21,0,39100
6,8.0,CS-,1,0.0,3.0,0.0,18,0,44032
7,7.0,CS+,1,1.0,3.0,0.0,18,0,44032
10,8.0,CS-,1,4.0,3.0,1.0,18,0,44032
11,6.0,CS+,1,5.0,3.0,1.0,18,0,44032
14,8.0,CS-,1,8.0,3.0,2.0,18,0,44032
15,8.0,CS+,1,9.0,3.0,2.0,18,0,44032
18,9.0,CS-,1,12.0,3.0,3.0,18,0,44032
19,9.0,CS+,1,13.0,3.0,3.0,18,0,44032
22,8.0,GS1,2,0.0,0.0,0.0,18,0,44032
23,7.0,GS4,2,1.0,0.0,0.0,18,0,44032
24,7.0,GS2,2,2.0,0.0,0.0,18,0,44032
25,9.0,CS-,2,3.0,3.0,0.0,18,0,44032
26,7.0,GS3,2,4.0,0.0,0.0,18,0,44032
27,10.0,CS+,2,5.0,3.0,0.0,18,0,44032
34,9.0,CS+,3,0.0,3.0,0.0,18,0,44032
35,8.0,CS-,3,1.0,3.0,0.0,18,0,44032
38,7.0,CS-,3,4.0,3.0,1.0,18,0,44032
39,10.0,CS+,3,5.0,3.0,1.0,18,0,44032
42,9.0,CS+,3,8.0,3.0,2.0,18,0,44032
43,8.0,CS-,3,9.0,3.0,2.0,18,0,44032
46,8.0,CS-,3,12.0,3.0,3.0,18,0,44032
47,9.0,CS+,3,13.0,3.0,3.0,18,0,44032
50,9.0,CS+,3,16.0,3.0,4.0,18,0,44032
51,8.0,CS-,3,17.0,3.0,4.0,18,0,44032
54,8.0,CS-,3,20.0,3.0,5.0,18,0,44032
55,9.0,CS+,3,21.0,3.0,5.0,18,0,44032
58,9.0,CS+,3,24.0,3.0,6.0,18,0,44032
59,8.0,CS-,3,25.0,3.0,6.0,18,0,44032
62,8.0,CS-,3,28.0,3.0,7.0,18,0,44032
63,9.0,CS+,3,29.0,3.0,7.0,18,0,44032
8,7.0,CS+,1,2.0,1.0,0.0,19,0,44137
9,2.0,CS-,1,3.0,,0.0,19,0,44137
12,2.0,CS-,1,6.0,,1.0,19,0,44137
13,7.0,CS+,1,7.0,1.0,1.0,19,0,44137
